run_id,production_date,shift_id,machine_id,product_id,operator_id,planned_time_min,run_time_min,total_count,good_count,scrap_count
RUN06220,2025-01-31,T3,M12,P04,OP06,480,348,613,567,46
RUN06221,2025-02-01,T1,M07,P02,OP13,480,442,1768,1723,45
RUN06222,2025-02-01,T1,M08,P05,OP13,480,379,1343,1274,69
RUN06223,2025-02-01,T1,M09,P01,OP16,480,357,1957,1876,81
RUN06224,2025-02-01,T1,M10,P01,OP10,480,370,1152,1080,72
RUN06225,2025-02-01,T2,M02,P05,OP08,480,365,1707,1622,85
RUN06226,2025-02-01,T2,M03,P05,OP08,480,417,1155,1099,56
RUN06227,2025-02-01,T2,M04,P01,OP11,480,403,1132,1083,49
RUN06228,2025-02-01,T2,M05,P05,OP17,480,434,3153,3153,0
RUN06229,2025-02-01,T2,M07,P05,OP11,480,340,1317,1294,23
RUN06230,2025-02-01,T2,M08,P02,OP17,480,385,1383,1330,53
RUN06231,2025-02-01,T2,M10,P05,OP08,480,353,1052,1006,46
RUN06232,2025-02-01,T3,M02,P05,OP12,480,377,1656,1654,2
RUN06233,2025-02-01,T3,M03,P04,OP12,480,349,972,928,44
RUN06234,2025-02-01,T3,M04,P03,OP15,480,393,1117,1040,77
RUN06235,2025-02-01,T3,M05,P04,OP09,480,372,2749,2613,136
RUN06236,2025-02-01,T3,M06,P02,OP18,480,265,2998,2959,39
RUN06237,2025-02-01,T3,M08,P03,OP12,480,381,1323,1295,28
RUN06238,2025-02-01,T3,M09,P05,OP09,480,433,2371,2361,10
RUN06239,2025-02-01,T3,M10,P03,OP09,480,399,1200,1151,49
RUN06240,2025-02-01,T3,M12,P03,OP18,480,331,594,559,35
RUN06241,2025-02-02,T1,M01,P03,OP16,480,377,1845,1845,0
RUN06242,2025-02-02,T1,M02,P03,OP04,480,335,1494,1375,119
RUN06243,2025-02-02,T1,M03,P05,OP04,480,411,1172,1103,69
RUN06244,2025-02-02,T1,M04,P05,OP10,480,375,929,883,46
RUN06245,2025-02-02,T1,M05,P05,OP07,480,361,2636,2636,0
RUN06246,2025-02-02,T1,M06,P05,OP13,480,435,4504,4504,0
RUN06247,2025-02-02,T1,M07,P05,OP10,480,342,1282,1215,67
RUN06248,2025-02-02,T1,M08,P02,OP07,480,382,1469,1401,68
RUN06249,2025-02-02,T1,M11,P04,OP07,480,390,846,826,20
RUN06250,2025-02-02,T1,M12,P01,OP04,480,306,522,499,23
RUN06251,2025-02-02,T2,M01,P05,OP11,480,397,1762,1762,0
RUN06252,2025-02-02,T2,M02,P02,OP02,480,339,1430,1383,47
RUN06253,2025-02-02,T2,M05,P02,OP17,480,359,2692,2676,16
RUN06254,2025-02-02,T2,M06,P03,OP11,480,342,3709,3561,148
RUN06255,2025-02-02,T2,M09,P02,OP17,480,402,2129,2110,19
RUN06256,2025-02-02,T3,M05,P03,OP12,480,423,2990,2966,24
RUN06257,2025-02-02,T3,M08,P04,OP18,480,374,1467,1355,112
RUN06258,2025-02-02,T3,M10,P02,OP06,480,351,993,917,76
RUN06259,2025-02-02,T3,M11,P04,OP09,480,427,948,948,0
RUN06260,2025-02-03,T1,M01,P04,OP07,480,411,1976,1883,93
RUN06261,2025-02-03,T1,M02,P05,OP07,480,420,1880,1835,45
RUN06262,2025-02-03,T1,M03,P05,OP04,480,315,887,848,39
RUN06263,2025-02-03,T1,M04,P05,OP01,480,321,854,800,54
RUN06264,2025-02-03,T1,M05,P05,OP01,480,432,3089,3086,3
RUN06265,2025-02-03,T1,M07,P01,OP10,480,430,1519,1449,70
RUN06266,2025-02-03,T1,M08,P04,OP13,480,407,1404,1321,83
RUN06267,2025-02-03,T1,M09,P05,OP01,480,396,2297,2248,49
RUN06268,2025-02-03,T1,M10,P02,OP04,480,423,1268,1206,62
RUN06269,2025-02-03,T1,M11,P05,OP01,480,389,888,875,13
RUN06270,2025-02-03,T1,M12,P01,OP16,480,342,534,492,42
RUN06271,2025-02-03,T2,M01,P04,OP08,480,423,1964,1887,77
RUN06272,2025-02-03,T2,M02,P04,OP17,480,324,1364,1292,72
RUN06273,2025-02-03,T2,M03,P04,OP05,480,417,1189,1142,47
RUN06274,2025-02-03,T2,M04,P04,OP08,480,266,660,605,55
RUN06275,2025-02-03,T2,M05,P02,OP14,480,453,3328,3328,0
RUN06276,2025-02-03,T2,M06,P03,OP05,480,410,4517,4426,91
RUN06277,2025-02-03,T2,M07,P01,OP11,480,367,1364,1312,52
RUN06278,2025-02-03,T2,M09,P04,OP08,480,474,2833,2761,72
RUN06279,2025-02-03,T2,M11,P03,OP14,480,395,932,932,0
RUN06280,2025-02-03,T2,M12,P02,OP02,480,364,596,559,37
RUN06281,2025-02-03,T3,M01,P02,OP12,480,439,2049,2011,38
RUN06282,2025-02-03,T3,M02,P04,OP18,480,267,1189,1149,40
RUN06283,2025-02-03,T3,M03,P05,OP09,480,392,1146,1077,69
RUN06284,2025-02-03,T3,M04,P05,OP03,480,397,980,935,45
RUN06285,2025-02-03,T3,M06,P04,OP18,480,384,4419,4241,178
RUN06286,2025-02-03,T3,M07,P02,OP03,480,392,1411,1346,65
RUN06287,2025-02-03,T3,M08,P02,OP09,480,268,931,891,40
RUN06288,2025-02-03,T3,M09,P01,OP18,480,411,2415,2332,83
RUN06289,2025-02-03,T3,M10,P05,OP09,480,352,1136,1089,47
RUN06290,2025-02-03,T3,M11,P01,OP06,480,450,966,935,31
RUN06291,2025-02-03,T3,M12,P01,OP18,480,371,655,607,48
RUN06292,2025-02-04,T1,M02,P04,OP10,480,368,1716,1600,116
RUN06293,2025-02-04,T1,M03,P02,OP16,480,412,1137,1074,63
RUN06294,2025-02-04,T1,M04,P05,OP10,480,331,854,787,67
RUN06295,2025-02-04,T1,M05,P03,OP13,480,434,3120,3120,0
RUN06296,2025-02-04,T1,M06,P05,OP01,480,371,4030,3852,178
RUN06297,2025-02-04,T1,M07,P03,OP13,480,378,1373,1373,0
RUN06298,2025-02-04,T1,M08,P02,OP07,480,365,1410,1322,88
RUN06299,2025-02-04,T1,M09,P04,OP16,480,360,2109,2109,0
RUN06300,2025-02-04,T1,M10,P04,OP01,480,347,1055,1046,9
RUN06301,2025-02-04,T1,M11,P01,OP01,480,427,953,945,8
RUN06302,2025-02-04,T1,M12,P03,OP07,480,369,655,604,51
RUN06303,2025-02-04,T2,M01,P02,OP02,480,433,2006,1962,44
RUN06304,2025-02-04,T2,M02,P01,OP17,480,414,2059,1915,144
RUN06305,2025-02-04,T2,M03,P05,OP08,480,366,947,913,34
RUN06306,2025-02-04,T2,M04,P04,OP17,480,353,925,867,58
RUN06307,2025-02-04,T2,M05,P04,OP02,480,340,2430,2430,0
RUN06308,2025-02-04,T2,M06,P04,OP11,480,447,4768,4362,406
RUN06309,2025-02-04,T2,M07,P04,OP08,480,392,1267,1235,32
RUN06310,2025-02-04,T2,M09,P02,OP08,480,414,2205,2114,91
RUN06311,2025-02-04,T2,M10,P05,OP17,480,427,1334,1239,95
RUN06312,2025-02-04,T2,M11,P01,OP02,480,432,941,916,25
RUN06313,2025-02-04,T2,M12,P02,OP02,480,346,645,603,42
RUN06314,2025-02-04,T3,M01,P02,OP03,480,369,1712,1712,0
RUN06315,2025-02-04,T3,M02,P03,OP03,480,336,1488,1422,66
RUN06316,2025-02-04,T3,M03,P04,OP03,480,412,1058,1057,1
RUN06317,2025-02-04,T3,M04,P05,OP12,480,378,1038,955,83
RUN06318,2025-02-04,T3,M05,P04,OP03,480,445,3285,3264,21
RUN06319,2025-02-04,T3,M06,P03,OP15,480,409,4430,4411,19
RUN06320,2025-02-04,T3,M07,P01,OP18,480,380,1386,1314,72
RUN06321,2025-02-04,T3,M08,P03,OP12,480,278,1033,985,48
RUN06322,2025-02-04,T3,M09,P04,OP03,480,406,2302,2298,4
RUN06323,2025-02-04,T3,M10,P04,OP15,480,369,1095,1035,60
RUN06324,2025-02-04,T3,M12,P05,OP03,480,364,645,572,73
RUN06325,2025-02-05,T1,M01,P03,OP04,480,431,2031,2010,21
RUN06326,2025-02-05,T1,M02,P03,OP16,480,417,1830,1687,143
RUN06327,2025-02-05,T1,M03,P01,OP01,480,430,1202,1160,42
RUN06328,2025-02-05,T1,M04,P04,OP13,480,400,1011,932,79
RUN06329,2025-02-05,T1,M05,P03,OP10,480,267,1933,1933,0
RUN06330,2025-02-05,T1,M06,P02,OP16,480,411,4428,4298,130
RUN06331,2025-02-05,T1,M07,P03,OP10,480,400,1522,1464,58
RUN06332,2025-02-05,T1,M08,P02,OP16,480,393,1383,1252,131
RUN06333,2025-02-05,T1,M09,P05,OP13,480,446,2453,2417,36
RUN06334,2025-02-05,T1,M10,P02,OP04,480,370,1108,1082,26
RUN06335,2025-02-05,T1,M11,P02,OP16,480,448,943,940,3
RUN06336,2025-02-05,T2,M01,P02,OP14,480,339,1527,1527,0
RUN06337,2025-02-05,T2,M02,P02,OP08,480,348,1486,1453,33
RUN06338,2025-02-05,T2,M03,P05,OP14,480,438,1261,1195,66
RUN06339,2025-02-05,T2,M04,P02,OP08,480,407,1075,1055,20
RUN06340,2025-02-05,T2,M05,P03,OP05,480,438,2901,2889,12
RUN06341,2025-02-05,T2,M06,P05,OP08,480,412,4216,4181,35
RUN06342,2025-02-05,T2,M07,P03,OP17,480,473,1676,1670,6
RUN06343,2025-02-05,T2,M08,P04,OP14,480,339,1305,1252,53
RUN06344,2025-02-05,T2,M09,P02,OP11,480,319,1673,1593,80
RUN06345,2025-02-05,T2,M10,P02,OP11,480,385,1168,1166,2
RUN06346,2025-02-05,T2,M11,P04,OP17,480,450,1013,984,29
RUN06347,2025-02-05,T2,M12,P05,OP17,480,349,581,549,32
RUN06348,2025-02-05,T3,M01,P05,OP12,480,387,1855,1799,56
RUN06349,2025-02-05,T3,M02,P05,OP03,480,382,1633,1609,24
RUN06350,2025-02-05,T3,M03,P03,OP09,480,383,1121,1073,48
RUN06351,2025-02-05,T3,M04,P04,OP15,480,400,979,921,58
RUN06352,2025-02-05,T3,M05,P05,OP18,480,449,3099,3099,0
RUN06353,2025-02-05,T3,M09,P04,OP15,480,456,2540,2430,110
RUN06354,2025-02-05,T3,M10,P04,OP03,480,381,1202,1166,36
RUN06355,2025-02-05,T3,M11,P04,OP06,480,458,924,924,0
RUN06356,2025-02-05,T3,M12,P04,OP06,480,352,565,534,31
RUN06357,2025-02-06,T1,M01,P02,OP10,480,442,2153,2100,53
RUN06358,2025-02-06,T1,M02,P02,OP07,480,389,1848,1796,52
RUN06359,2025-02-06,T1,M04,P02,OP10,480,333,853,771,82
RUN06360,2025-02-06,T1,M05,P02,OP07,480,423,2893,2889,4
RUN06361,2025-02-06,T1,M06,P01,OP01,480,414,4430,4172,258
RUN06362,2025-02-06,T1,M07,P01,OP04,480,385,1427,1364,63
RUN06363,2025-02-06,T1,M08,P02,OP16,480,389,1404,1382,22
RUN06364,2025-02-06,T1,M10,P01,OP04,480,397,1133,1082,51
RUN06365,2025-02-06,T1,M11,P03,OP10,480,428,956,936,20
RUN06366,2025-02-06,T1,M12,P02,OP13,480,364,634,580,54
RUN06367,2025-02-06,T2,M01,P04,OP14,480,269,1301,1299,2
RUN06368,2025-02-06,T2,M02,P01,OP02,480,359,1619,1559,60
RUN06369,2025-02-06,T2,M03,P04,OP08,480,375,1060,1050,10
RUN06370,2025-02-06,T2,M05,P04,OP05,480,422,3114,3090,24
RUN06371,2025-02-06,T2,M06,P01,OP02,480,409,4337,4296,41
RUN06372,2025-02-06,T2,M07,P05,OP17,480,308,1033,988,45
RUN06373,2025-02-06,T2,M08,P02,OP11,480,388,1406,1365,41
RUN06374,2025-02-06,T2,M09,P05,OP11,480,385,2250,2250,0
RUN06375,2025-02-06,T2,M10,P01,OP02,480,395,1194,1191,3
RUN06376,2025-02-06,T2,M11,P04,OP02,480,437,975,975,0
RUN06377,2025-02-06,T2,M12,P02,OP05,480,364,640,574,66
RUN06378,2025-02-06,T3,M01,P01,OP12,480,393,1757,1687,70
RUN06379,2025-02-06,T3,M02,P04,OP12,480,400,1801,1758,43
RUN06380,2025-02-06,T3,M03,P04,OP15,480,309,826,772,54
RUN06381,2025-02-06,T3,M04,P05,OP15,480,410,1033,967,66
RUN06382,2025-02-06,T3,M05,P05,OP09,480,415,3008,3008,0
RUN06383,2025-02-06,T3,M07,P04,OP12,480,429,1564,1524,40
RUN06384,2025-02-06,T3,M08,P05,OP12,480,286,1111,1058,53
RUN06385,2025-02-06,T3,M09,P02,OP06,480,387,2233,2174,59
RUN06386,2025-02-06,T3,M10,P03,OP15,480,387,1197,1162,35
RUN06387,2025-02-06,T3,M12,P02,OP15,480,385,670,596,74
RUN06388,2025-02-07,T1,M01,P02,OP01,480,422,1953,1930,23
RUN06389,2025-02-07,T1,M03,P05,OP01,480,416,1169,1142,27
RUN06390,2025-02-07,T1,M04,P01,OP13,480,323,887,808,79
RUN06391,2025-02-07,T1,M05,P04,OP04,480,467,3110,3110,0
RUN06392,2025-02-07,T1,M06,P04,OP01,480,409,4630,4493,137
RUN06393,2025-02-07,T1,M07,P04,OP16,480,422,1570,1487,83
RUN06394,2025-02-07,T1,M08,P02,OP01,480,307,1137,1094,43
RUN06395,2025-02-07,T1,M10,P01,OP10,480,353,1025,992,33
RUN06396,2025-02-07,T1,M11,P01,OP13,480,371,843,817,26
RUN06397,2025-02-07,T1,M12,P05,OP01,480,336,618,572,46
RUN06398,2025-02-07,T2,M01,P02,OP05,480,376,1815,1795,20
RUN06399,2025-02-07,T2,M02,P04,OP17,480,405,1694,1650,44
RUN06400,2025-02-07,T2,M03,P03,OP02,480,387,1105,1021,84
RUN06401,2025-02-07,T2,M04,P03,OP17,480,357,943,863,80
RUN06402,2025-02-07,T2,M05,P05,OP08,480,462,3428,3401,27
RUN06403,2025-02-07,T2,M06,P05,OP05,480,359,3959,3798,161
RUN06404,2025-02-07,T2,M07,P05,OP02,480,415,1610,1565,45
RUN06405,2025-02-07,T2,M08,P03,OP11,480,332,1143,1073,70
RUN06406,2025-02-07,T2,M09,P04,OP05,480,411,2365,2328,37
RUN06407,2025-02-07,T2,M11,P01,OP14,480,428,958,931,27
RUN06408,2025-02-07,T2,M12,P02,OP17,480,347,605,550,55
RUN06409,2025-02-07,T3,M02,P02,OP09,480,408,1824,1685,139
RUN06410,2025-02-07,T3,M03,P03,OP09,480,396,1119,1103,16
RUN06411,2025-02-07,T3,M04,P04,OP09,480,371,997,930,67
RUN06412,2025-02-07,T3,M05,P03,OP03,480,464,3304,3304,0
RUN06413,2025-02-07,T3,M06,P02,OP09,480,399,4206,3961,245
RUN06414,2025-02-07,T3,M07,P01,OP15,480,336,1117,1100,17
RUN06415,2025-02-07,T3,M08,P01,OP09,480,334,1166,1121,45
RUN06416,2025-02-07,T3,M09,P04,OP12,480,371,2002,1932,70
RUN06417,2025-02-07,T3,M10,P05,OP09,480,415,1222,1180,42
RUN06418,2025-02-07,T3,M11,P05,OP18,480,431,988,936,52
RUN06419,2025-02-07,T3,M12,P05,OP15,480,270,464,430,34
RUN06420,2025-02-08,T1,M01,P03,OP16,480,356,1760,1723,37
RUN06421,2025-02-08,T1,M03,P01,OP10,480,421,1238,1199,39
RUN06422,2025-02-08,T1,M05,P02,OP07,480,435,3222,3093,129
RUN06423,2025-02-08,T1,M06,P01,OP04,480,400,4687,4535,152
RUN06424,2025-02-08,T1,M07,P03,OP01,480,398,1372,1350,22
RUN06425,2025-02-08,T1,M09,P01,OP16,480,402,2342,2299,43
RUN06426,2025-02-08,T1,M11,P04,OP10,480,359,809,809,0
RUN06427,2025-02-08,T2,M03,P01,OP17,480,438,1208,1139,69
RUN06428,2025-02-08,T2,M04,P03,OP17,480,363,968,937,31
RUN06429,2025-02-08,T2,M05,P01,OP17,480,426,2820,2820,0
RUN06430,2025-02-08,T2,M06,P01,OP05,480,415,4686,4617,69
RUN06431,2025-02-08,T2,M07,P03,OP17,480,419,1621,1586,35
RUN06432,2025-02-08,T2,M09,P05,OP17,480,425,2457,2396,61
RUN06433,2025-02-08,T2,M11,P05,OP11,480,431,938,938,0
RUN06434,2025-02-08,T2,M12,P05,OP02,480,339,592,550,42
RUN06435,2025-02-08,T3,M02,P03,OP03,480,379,1714,1587,127
RUN06436,2025-02-08,T3,M05,P03,OP12,480,432,3240,3187,53
RUN06437,2025-02-08,T3,M06,P04,OP09,480,376,4070,3976,94
RUN06438,2025-02-08,T3,M07,P03,OP12,480,380,1481,1450,31
RUN06439,2025-02-08,T3,M12,P01,OP15,480,309,530,505,25
RUN06440,2025-02-09,T1,M01,P01,OP01,480,402,1798,1798,0
RUN06441,2025-02-09,T1,M02,P05,OP01,480,265,1253,1192,61
RUN06442,2025-02-09,T1,M03,P05,OP07,480,390,1035,1006,29
RUN06443,2025-02-09,T1,M09,P03,OP01,480,332,1780,1762,18
RUN06444,2025-02-09,T1,M10,P04,OP07,480,351,1014,976,38
RUN06445,2025-02-09,T1,M11,P01,OP01,480,377,871,836,35
RUN06446,2025-02-09,T1,M12,P02,OP16,480,390,685,646,39
RUN06447,2025-02-09,T2,M01,P05,OP11,480,392,1830,1779,51
RUN06448,2025-02-09,T2,M02,P04,OP14,480,388,1604,1523,81
RUN06449,2025-02-09,T2,M06,P01,OP14,480,397,4484,4483,1
RUN06450,2025-02-09,T2,M09,P01,OP14,480,465,2549,2521,28
RUN06451,2025-02-09,T2,M12,P03,OP11,480,322,563,534,29
RUN06452,2025-02-09,T3,M03,P02,OP15,480,428,1166,1117,49
RUN06453,2025-02-09,T3,M04,P03,OP09,480,358,910,867,43
RUN06454,2025-02-09,T3,M05,P05,OP12,480,415,2913,2859,54
RUN06455,2025-02-09,T3,M09,P01,OP03,480,333,1889,1807,82
RUN06456,2025-02-09,T3,M10,P04,OP12,480,358,1048,986,62
RUN06457,2025-02-09,T3,M11,P03,OP09,480,419,857,849,8
RUN06458,2025-02-10,T1,M01,P04,OP16,480,451,2104,2088,16
RUN06459,2025-02-10,T1,M02,P03,OP13,480,391,1715,1660,55
RUN06460,2025-02-10,T1,M03,P03,OP07,480,359,1056,1013,43
RUN06461,2025-02-10,T1,M04,P01,OP07,480,355,880,844,36
RUN06462,2025-02-10,T1,M05,P01,OP07,480,433,3216,3216,0
RUN06463,2025-02-10,T1,M06,P03,OP10,480,327,3715,3462,253
RUN06464,2025-02-10,T1,M07,P05,OP07,480,363,1300,1270,30
RUN06465,2025-02-10,T1,M11,P04,OP16,480,451,926,891,35
RUN06466,2025-02-10,T2,M01,P04,OP17,480,378,1890,1819,71
RUN06467,2025-02-10,T2,M02,P05,OP08,480,376,1731,1689,42
RUN06468,2025-02-10,T2,M03,P03,OP05,480,358,949,882,67
RUN06469,2025-02-10,T2,M04,P01,OP11,480,345,871,789,82
RUN06470,2025-02-10,T2,M05,P04,OP05,480,420,2888,2856,32
RUN06471,2025-02-10,T2,M06,P01,OP11,480,406,4479,4281,198
RUN06472,2025-02-10,T2,M07,P02,OP14,480,405,1574,1516,58
RUN06473,2025-02-10,T2,M08,P04,OP17,480,311,1096,1003,93
RUN06474,2025-02-10,T2,M09,P03,OP08,480,374,2115,2099,16
RUN06475,2025-02-10,T2,M10,P04,OP11,480,356,1075,1019,56
RUN06476,2025-02-10,T2,M11,P05,OP05,480,409,913,880,33
RUN06477,2025-02-10,T2,M12,P04,OP17,480,390,701,640,61
RUN06478,2025-02-10,T3,M01,P05,OP15,480,265,1301,1217,84
RUN06479,2025-02-10,T3,M02,P04,OP03,480,355,1651,1542,109
RUN06480,2025-02-10,T3,M03,P03,OP03,480,402,1112,1086,26
RUN06481,2025-02-10,T3,M04,P04,OP09,480,303,792,735,57
RUN06482,2025-02-10,T3,M05,P01,OP18,480,446,3289,3289,0
RUN06483,2025-02-10,T3,M06,P04,OP03,480,389,4302,4085,217
RUN06484,2025-02-10,T3,M07,P02,OP03,480,354,1212,1177,35
RUN06485,2025-02-10,T3,M08,P01,OP09,480,369,1317,1258,59
RUN06486,2025-02-10,T3,M09,P01,OP12,480,388,2210,2190,20
RUN06487,2025-02-10,T3,M10,P01,OP03,480,384,1075,1075,0
RUN06488,2025-02-10,T3,M11,P02,OP03,480,344,771,720,51
RUN06489,2025-02-10,T3,M12,P01,OP15,480,329,568,517,51
RUN06490,2025-02-11,T1,M01,P05,OP10,480,453,2265,2237,28
RUN06491,2025-02-11,T1,M02,P01,OP10,480,340,1329,1274,55
RUN06492,2025-02-11,T1,M05,P03,OP04,480,410,2959,2904,55
RUN06493,2025-02-11,T1,M06,P05,OP04,480,335,3659,3511,148
RUN06494,2025-02-11,T1,M07,P02,OP10,480,374,1376,1376,0
RUN06495,2025-02-11,T1,M08,P03,OP10,480,295,941,898,43
RUN06496,2025-02-11,T1,M09,P05,OP01,480,423,2428,2373,55
RUN06497,2025-02-11,T1,M10,P05,OP13,480,365,1062,1006,56
RUN06498,2025-02-11,T1,M11,P02,OP16,480,384,845,818,27
RUN06499,2025-02-11,T1,M12,P03,OP13,480,340,599,586,13
RUN06500,2025-02-11,T2,M01,P01,OP11,480,428,1919,1867,52
RUN06501,2025-02-11,T2,M02,P04,OP08,480,457,1952,1853,99
RUN06502,2025-02-11,T2,M03,P05,OP14,480,265,794,749,45
RUN06503,2025-02-11,T2,M04,P05,OP05,480,306,864,808,56
RUN06504,2025-02-11,T2,M06,P05,OP02,480,398,4232,4100,132
RUN06505,2025-02-11,T2,M07,P04,OP14,480,380,1388,1346,42
RUN06506,2025-02-11,T2,M08,P03,OP08,480,296,1079,1009,70
RUN06507,2025-02-11,T2,M09,P02,OP17,480,403,2418,2285,133
RUN06508,2025-02-11,T2,M10,P02,OP17,480,266,797,763,34
RUN06509,2025-02-11,T2,M11,P04,OP14,480,448,1000,960,40
RUN06510,2025-02-11,T2,M12,P01,OP08,480,333,600,532,68
RUN06511,2025-02-11,T3,M01,P05,OP18,480,396,1796,1772,24
RUN06512,2025-02-11,T3,M02,P01,OP09,480,399,1823,1691,132
RUN06513,2025-02-11,T3,M03,P05,OP12,480,401,1164,1131,33
RUN06514,2025-02-11,T3,M04,P04,OP09,480,363,978,929,49
RUN06515,2025-02-11,T3,M05,P04,OP03,480,432,3125,3125,0
RUN06516,2025-02-11,T3,M06,P05,OP12,480,421,4745,4697,48
RUN06517,2025-02-11,T3,M07,P04,OP12,480,417,1501,1429,72
RUN06518,2025-02-11,T3,M08,P05,OP12,480,345,1234,1150,84
RUN06519,2025-02-11,T3,M09,P03,OP18,480,264,1465,1424,41
RUN06520,2025-02-11,T3,M11,P03,OP09,480,463,1029,1029,0
RUN06521,2025-02-11,T3,M12,P04,OP03,480,331,598,558,40
RUN06522,2025-02-12,T1,M01,P05,OP13,480,379,1750,1711,39
RUN06523,2025-02-12,T1,M02,P02,OP13,480,353,1636,1542,94
RUN06524,2025-02-12,T1,M04,P02,OP01,480,337,888,787,101
RUN06525,2025-02-12,T1,M05,P03,OP10,480,386,2673,2644,29
RUN06526,2025-02-12,T1,M06,P05,OP04,480,377,4074,3944,130
RUN06527,2025-02-12,T1,M07,P04,OP01,480,415,1486,1402,84
RUN06528,2025-02-12,T1,M08,P03,OP13,480,382,1287,1213,74
RUN06529,2025-02-12,T1,M10,P02,OP01,480,334,978,931,47
RUN06530,2025-02-12,T1,M11,P02,OP10,480,440,976,969,7
RUN06531,2025-02-12,T1,M12,P05,OP01,480,355,615,553,62
RUN06532,2025-02-12,T2,M01,P04,OP05,480,375,1742,1651,91
RUN06533,2025-02-12,T2,M02,P04,OP05,480,363,1570,1470,100
RUN06534,2025-02-12,T2,M03,P03,OP14,480,367,960,923,37
RUN06535,2025-02-12,T2,M04,P03,OP14,480,317,826,765,61
RUN06536,2025-02-12,T2,M05,P02,OP02,480,441,3125,3002,123
RUN06537,2025-02-12,T2,M06,P04,OP14,480,388,4238,4132,106
RUN06538,2025-02-12,T2,M07,P02,OP02,480,411,1328,1328,0
RUN06539,2025-02-12,T2,M08,P01,OP14,480,359,1285,1233,52
RUN06540,2025-02-12,T2,M10,P01,OP02,480,311,937,903,34
RUN06541,2025-02-12,T2,M11,P02,OP11,480,332,740,740,0
RUN06542,2025-02-12,T2,M12,P01,OP02,480,360,591,556,35
RUN06543,2025-02-12,T3,M01,P04,OP18,480,440,2140,2086,54
RUN06544,2025-02-12,T3,M02,P05,OP18,480,441,1970,1950,20
RUN06545,2025-02-12,T3,M03,P03,OP12,480,396,1038,1005,33
RUN06546,2025-02-12,T3,M04,P01,OP12,480,302,838,791,47
RUN06547,2025-02-12,T3,M05,P03,OP03,480,410,3063,3012,51
RUN06548,2025-02-12,T3,M06,P05,OP06,480,366,4029,3915,114
RUN06549,2025-02-12,T3,M07,P05,OP12,480,341,1163,1061,102
RUN06550,2025-02-12,T3,M09,P03,OP18,480,348,1917,1878,39
RUN06551,2025-02-12,T3,M11,P02,OP18,480,413,931,902,29
RUN06552,2025-02-12,T3,M12,P03,OP12,480,342,633,585,48
RUN06553,2025-02-13,T1,M01,P01,OP10,480,466,2321,2179,142
RUN06554,2025-02-13,T1,M02,P05,OP16,480,331,1476,1360,116
RUN06555,2025-02-13,T1,M03,P04,OP04,480,450,1289,1252,37
RUN06556,2025-02-13,T1,M04,P01,OP01,480,334,879,821,58
RUN06557,2025-02-13,T1,M06,P04,OP01,480,351,3849,3618,231
RUN06558,2025-02-13,T1,M07,P02,OP16,480,331,1266,1221,45
RUN06559,2025-02-13,T1,M08,P03,OP07,480,406,1514,1450,64
RUN06560,2025-02-13,T1,M09,P03,OP01,480,410,2436,2436,0
RUN06561,2025-02-13,T1,M10,P05,OP01,480,393,1245,1212,33
RUN06562,2025-02-13,T1,M11,P05,OP01,480,439,1005,987,18
RUN06563,2025-02-13,T1,M12,P05,OP10,480,340,613,590,23
RUN06564,2025-02-13,T2,M01,P01,OP08,480,380,1823,1764,59
RUN06565,2025-02-13,T2,M02,P02,OP05,480,384,1800,1726,74
RUN06566,2025-02-13,T2,M03,P01,OP08,480,422,1170,1105,65
RUN06567,2025-02-13,T2,M04,P03,OP08,480,380,1008,952,56
RUN06568,2025-02-13,T2,M06,P01,OP17,480,352,3926,3889,37
RUN06569,2025-02-13,T2,M07,P04,OP02,480,365,1236,1232,4
RUN06570,2025-02-13,T2,M09,P03,OP02,480,335,1842,1763,79
RUN06571,2025-02-13,T2,M10,P01,OP02,480,402,1243,1167,76
RUN06572,2025-02-13,T2,M11,P01,OP14,480,426,926,905,21
RUN06573,2025-02-13,T3,M01,P03,OP06,480,407,2035,1893,142
RUN06574,2025-02-13,T3,M02,P04,OP06,480,288,1368,1259,109
RUN06575,2025-02-13,T3,M03,P05,OP12,480,383,1057,1043,14
RUN06576,2025-02-13,T3,M04,P04,OP06,480,360,991,917,74
RUN06577,2025-02-13,T3,M05,P02,OP15,480,388,2910,2891,19
RUN06578,2025-02-13,T3,M06,P03,OP15,480,390,4394,4191,203
RUN06579,2025-02-13,T3,M07,P01,OP09,480,374,1335,1302,33
RUN06580,2025-02-13,T3,M08,P01,OP12,480,320,1159,1127,32
RUN06581,2025-02-13,T3,M09,P03,OP03,480,396,2212,2115,97
RUN06582,2025-02-13,T3,M10,P02,OP03,480,384,1108,1045,63
RUN06583,2025-02-13,T3,M11,P02,OP06,480,397,896,860,36
RUN06584,2025-02-13,T3,M12,P04,OP09,480,327,545,516,29
RUN06585,2025-02-14,T1,M01,P04,OP01,480,328,1530,1527,3
RUN06586,2025-02-14,T1,M02,P03,OP07,480,377,1718,1620,98
RUN06587,2025-02-14,T1,M03,P01,OP07,480,329,909,899,10
RUN06588,2025-02-14,T1,M04,P02,OP07,480,341,935,882,53
RUN06589,2025-02-14,T1,M05,P04,OP01,480,380,2680,2680,0
RUN06590,2025-02-14,T1,M06,P05,OP16,480,367,3998,3913,85
RUN06591,2025-02-14,T1,M07,P01,OP16,480,440,1566,1481,85
