event_id,run_id,machine_id,production_date,reason_id,duration_min
EVT051767,RUN09655,M07,2025-05-31,R02,63
EVT051768,RUN09656,M09,2025-05-31,R08,18
EVT051769,RUN09656,M09,2025-05-31,R07,1
EVT051770,RUN09656,M09,2025-05-31,R07,55
EVT051771,RUN09657,M11,2025-05-31,R03,4
EVT051772,RUN09657,M11,2025-05-31,R02,10
EVT051773,RUN09657,M11,2025-05-31,R05,7
EVT051774,RUN09657,M11,2025-05-31,R04,16
EVT051775,RUN09657,M11,2025-05-31,R01,24
EVT051776,RUN09658,M01,2025-05-31,R06,1
EVT051777,RUN09658,M01,2025-05-31,R09,7
EVT051778,RUN09658,M01,2025-05-31,R04,14
EVT051779,RUN09658,M01,2025-05-31,R04,55
EVT051780,RUN09658,M01,2025-05-31,R05,94
EVT051781,RUN09659,M02,2025-05-31,R07,106
EVT051782,RUN09660,M03,2025-05-31,R13,32
EVT051783,RUN09660,M03,2025-05-31,R06,1
EVT051784,RUN09660,M03,2025-05-31,R09,1
EVT051785,RUN09660,M03,2025-05-31,R05,37
EVT051786,RUN09661,M04,2025-05-31,R11,25
EVT051787,RUN09661,M04,2025-05-31,R01,1
EVT051788,RUN09661,M04,2025-05-31,R14,22
EVT051789,RUN09661,M04,2025-05-31,R02,61
EVT051790,RUN09662,M08,2025-05-31,R06,1
EVT051791,RUN09662,M08,2025-05-31,R04,87
EVT051792,RUN09663,M12,2025-05-31,R07,13
EVT051793,RUN09663,M12,2025-05-31,R07,42
EVT051794,RUN09663,M12,2025-05-31,R14,4
EVT051795,RUN09663,M12,2025-05-31,R05,49
EVT051796,RUN09664,M02,2025-05-31,R14,1
EVT051797,RUN09664,M02,2025-05-31,R01,13
EVT051798,RUN09664,M02,2025-05-31,R06,29
EVT051799,RUN09664,M02,2025-05-31,R14,2
EVT051800,RUN09664,M02,2025-05-31,R04,32
EVT051801,RUN09665,M05,2025-05-31,R06,15
EVT051802,RUN09665,M05,2025-05-31,R09,3
EVT051803,RUN09665,M05,2025-05-31,R03,9
EVT051804,RUN09666,M06,2025-05-31,R06,20
EVT051805,RUN09666,M06,2025-05-31,R04,66
EVT051806,RUN09667,M07,2025-05-31,R01,3
EVT051807,RUN09667,M07,2025-05-31,R09,5
EVT051808,RUN09667,M07,2025-05-31,R13,95
EVT051809,RUN09668,M08,2025-05-31,R01,7
EVT051810,RUN09668,M08,2025-05-31,R14,23
EVT051811,RUN09668,M08,2025-05-31,R03,10
EVT051812,RUN09668,M08,2025-05-31,R07,37
EVT051813,RUN09668,M08,2025-05-31,R08,13
EVT051814,RUN09669,M09,2025-05-31,R07,49
EVT051815,RUN09670,M11,2025-05-31,R06,24
EVT051816,RUN09670,M11,2025-05-31,R13,17
EVT051817,RUN09671,M04,2025-06-01,R09,1
EVT051818,RUN09671,M04,2025-06-01,R14,32
EVT051819,RUN09671,M04,2025-06-01,R09,6
EVT051820,RUN09671,M04,2025-06-01,R10,1
EVT051821,RUN09671,M04,2025-06-01,R04,2
EVT051822,RUN09671,M04,2025-06-01,R10,7
EVT051823,RUN09671,M04,2025-06-01,R06,24
EVT051824,RUN09671,M04,2025-06-01,R03,50
EVT051825,RUN09672,M05,2025-06-01,R05,1
EVT051826,RUN09672,M05,2025-06-01,R11,13
EVT051827,RUN09672,M05,2025-06-01,R01,8
EVT051828,RUN09672,M05,2025-06-01,R03,13
EVT051829,RUN09672,M05,2025-06-01,R01,3
EVT051830,RUN09672,M05,2025-06-01,R05,4
EVT051831,RUN09672,M05,2025-06-01,R11,1
EVT051832,RUN09672,M05,2025-06-01,R07,18
EVT051833,RUN09673,M11,2025-06-01,R07,67
EVT051834,RUN09674,M12,2025-06-01,R08,2
EVT051835,RUN09674,M12,2025-06-01,R09,3
EVT051836,RUN09674,M12,2025-06-01,R08,27
EVT051837,RUN09674,M12,2025-06-01,R08,31
EVT051838,RUN09674,M12,2025-06-01,R04,7
EVT051839,RUN09674,M12,2025-06-01,R02,34
EVT051840,RUN09674,M12,2025-06-01,R09,5
EVT051841,RUN09675,M02,2025-06-01,R01,1
EVT051842,RUN09675,M02,2025-06-01,R13,9
EVT051843,RUN09675,M02,2025-06-01,R08,39
EVT051844,RUN09675,M02,2025-06-01,R03,33
EVT051845,RUN09675,M02,2025-06-01,R01,32
EVT051846,RUN09676,M03,2025-06-01,R06,2
EVT051847,RUN09676,M03,2025-06-01,R09,1
EVT051848,RUN09676,M03,2025-06-01,R05,84
EVT051849,RUN09677,M06,2025-06-01,R06,10
EVT051850,RUN09677,M06,2025-06-01,R02,1
EVT051851,RUN09677,M06,2025-06-01,R06,2
EVT051852,RUN09677,M06,2025-06-01,R03,34
EVT051853,RUN09677,M06,2025-06-01,R12,26
EVT051854,RUN09678,M07,2025-06-01,R10,1
EVT051855,RUN09678,M07,2025-06-01,R04,2
EVT051856,RUN09678,M07,2025-06-01,R14,1
EVT051857,RUN09678,M07,2025-06-01,R09,6
EVT051858,RUN09678,M07,2025-06-01,R07,17
EVT051859,RUN09678,M07,2025-06-01,R05,14
EVT051860,RUN09678,M07,2025-06-01,R10,11
EVT051861,RUN09679,M09,2025-06-01,R05,23
EVT051862,RUN09679,M09,2025-06-01,R08,8
EVT051863,RUN09679,M09,2025-06-01,R06,26
EVT051864,RUN09679,M09,2025-06-01,R07,75
EVT051865,RUN09680,M10,2025-06-01,R09,2
EVT051866,RUN09680,M10,2025-06-01,R05,2
EVT051867,RUN09680,M10,2025-06-01,R04,58
EVT051868,RUN09681,M12,2025-06-01,R04,98
EVT051869,RUN09682,M04,2025-06-01,R11,6
EVT051870,RUN09682,M04,2025-06-01,R09,7
EVT051871,RUN09682,M04,2025-06-01,R10,30
EVT051872,RUN09682,M04,2025-06-01,R01,49
EVT051873,RUN09682,M04,2025-06-01,R05,24
EVT051874,RUN09683,M06,2025-06-01,R05,13
EVT051875,RUN09684,M08,2025-06-01,R05,2
EVT051876,RUN09684,M08,2025-06-01,R05,17
EVT051877,RUN09684,M08,2025-06-01,R01,11
EVT051878,RUN09684,M08,2025-06-01,R12,5
EVT051879,RUN09684,M08,2025-06-01,R01,14
EVT051880,RUN09684,M08,2025-06-01,R04,65
EVT051881,RUN09685,M09,2025-06-01,R09,1
EVT051882,RUN09685,M09,2025-06-01,R11,2
EVT051883,RUN09685,M09,2025-06-01,R04,1
EVT051884,RUN09685,M09,2025-06-01,R02,31
EVT051885,RUN09686,M10,2025-06-01,R03,27
EVT051886,RUN09686,M10,2025-06-01,R05,10
EVT051887,RUN09686,M10,2025-06-01,R12,6
EVT051888,RUN09686,M10,2025-06-01,R06,3
EVT051889,RUN09686,M10,2025-06-01,R05,39
EVT051890,RUN09687,M12,2025-06-01,R14,30
EVT051891,RUN09687,M12,2025-06-01,R13,20
EVT051892,RUN09687,M12,2025-06-01,R03,3
EVT051893,RUN09687,M12,2025-06-01,R09,4
EVT051894,RUN09687,M12,2025-06-01,R07,77
EVT051895,RUN09687,M12,2025-06-01,R08,6
EVT051896,RUN09687,M12,2025-06-01,R03,16
EVT051897,RUN09688,M01,2025-06-02,R05,9
EVT051898,RUN09688,M01,2025-06-02,R01,30
EVT051899,RUN09689,M02,2025-06-02,R04,15
EVT051900,RUN09689,M02,2025-06-02,R08,35
EVT051901,RUN09689,M02,2025-06-02,R15,15
EVT051902,RUN09690,M04,2025-06-02,R09,1
EVT051903,RUN09690,M04,2025-06-02,R04,10
EVT051904,RUN09690,M04,2025-06-02,R01,13
EVT051905,RUN09690,M04,2025-06-02,R09,1
EVT051906,RUN09690,M04,2025-06-02,R02,7
EVT051907,RUN09690,M04,2025-06-02,R14,18
EVT051908,RUN09690,M04,2025-06-02,R13,40
EVT051909,RUN09691,M05,2025-06-02,R14,5
EVT051910,RUN09691,M05,2025-06-02,R08,21
EVT051911,RUN09692,M06,2025-06-02,R06,12
EVT051912,RUN09692,M06,2025-06-02,R06,4
EVT051913,RUN09692,M06,2025-06-02,R09,27
EVT051914,RUN09692,M06,2025-06-02,R04,12
EVT051915,RUN09693,M07,2025-06-02,R01,1
EVT051916,RUN09693,M07,2025-06-02,R05,11
EVT051917,RUN09693,M07,2025-06-02,R04,52
EVT051918,RUN09694,M08,2025-06-02,R01,11
EVT051919,RUN09694,M08,2025-06-02,R09,3
EVT051920,RUN09694,M08,2025-06-02,R08,7
EVT051921,RUN09694,M08,2025-06-02,R03,21
EVT051922,RUN09694,M08,2025-06-02,R09,1
EVT051923,RUN09694,M08,2025-06-02,R03,8
EVT051924,RUN09694,M08,2025-06-02,R14,13
EVT051925,RUN09694,M08,2025-06-02,R01,6
EVT051926,RUN09694,M08,2025-06-02,R11,1
EVT051927,RUN09694,M08,2025-06-02,R14,19
EVT051928,RUN09694,M08,2025-06-02,R05,3
EVT051929,RUN09694,M08,2025-06-02,R14,7
EVT051930,RUN09695,M09,2025-06-02,R09,4
EVT051931,RUN09695,M09,2025-06-02,R10,8
EVT051932,RUN09696,M10,2025-06-02,R10,19
EVT051933,RUN09696,M10,2025-06-02,R01,10
EVT051934,RUN09696,M10,2025-06-02,R12,6
EVT051935,RUN09696,M10,2025-06-02,R05,34
EVT051936,RUN09696,M10,2025-06-02,R06,1
EVT051937,RUN09696,M10,2025-06-02,R05,19
EVT051938,RUN09697,M11,2025-06-02,R04,42
EVT051939,RUN09697,M11,2025-06-02,R13,4
EVT051940,RUN09697,M11,2025-06-02,R04,26
EVT051941,RUN09698,M12,2025-06-02,R04,63
EVT051942,RUN09698,M12,2025-06-02,R05,8
EVT051943,RUN09698,M12,2025-06-02,R08,2
EVT051944,RUN09698,M12,2025-06-02,R03,49
EVT051945,RUN09699,M01,2025-06-02,R10,20
EVT051946,RUN09699,M01,2025-06-02,R03,12
EVT051947,RUN09699,M01,2025-06-02,R13,32
EVT051948,RUN09700,M02,2025-06-02,R09,3
EVT051949,RUN09700,M02,2025-06-02,R09,1
EVT051950,RUN09700,M02,2025-06-02,R14,9
EVT051951,RUN09700,M02,2025-06-02,R05,3
EVT051952,RUN09700,M02,2025-06-02,R01,1
EVT051953,RUN09700,M02,2025-06-02,R01,53
EVT051954,RUN09700,M02,2025-06-02,R10,1
EVT051955,RUN09700,M02,2025-06-02,R12,9
EVT051956,RUN09700,M02,2025-06-02,R13,15
EVT051957,RUN09701,M03,2025-06-02,R04,66
EVT051958,RUN09702,M04,2025-06-02,R15,18
EVT051959,RUN09702,M04,2025-06-02,R06,1
EVT051960,RUN09702,M04,2025-06-02,R12,6
EVT051961,RUN09702,M04,2025-06-02,R09,7
EVT051962,RUN09702,M04,2025-06-02,R09,6
EVT051963,RUN09702,M04,2025-06-02,R06,1
EVT051964,RUN09702,M04,2025-06-02,R13,2
EVT051965,RUN09702,M04,2025-06-02,R14,10
EVT051966,RUN09702,M04,2025-06-02,R09,3
EVT051967,RUN09702,M04,2025-06-02,R12,25
EVT051968,RUN09702,M04,2025-06-02,R05,9
EVT051969,RUN09703,M05,2025-06-02,R05,10
EVT051970,RUN09703,M05,2025-06-02,R01,26
EVT051971,RUN09703,M05,2025-06-02,R04,72
EVT051972,RUN09704,M06,2025-06-02,R01,1
EVT051973,RUN09704,M06,2025-06-02,R08,6
EVT051974,RUN09704,M06,2025-06-02,R06,11
EVT051975,RUN09704,M06,2025-06-02,R09,3
EVT051976,RUN09704,M06,2025-06-02,R04,87
EVT051977,RUN09705,M07,2025-06-02,R12,2
EVT051978,RUN09705,M07,2025-06-02,R14,9
EVT051979,RUN09705,M07,2025-06-02,R01,79
EVT051980,RUN09705,M07,2025-06-02,R09,6
EVT051981,RUN09705,M07,2025-06-02,R04,32
EVT051982,RUN09706,M08,2025-06-02,R05,48
EVT051983,RUN09706,M08,2025-06-02,R04,84
EVT051984,RUN09707,M10,2025-06-02,R01,48
EVT051985,RUN09707,M10,2025-06-02,R06,3
EVT051986,RUN09707,M10,2025-06-02,R05,13
EVT051987,RUN09707,M10,2025-06-02,R09,3
EVT051988,RUN09707,M10,2025-06-02,R01,27
EVT051989,RUN09708,M11,2025-06-02,R10,4
EVT051990,RUN09708,M11,2025-06-02,R09,1
EVT051991,RUN09708,M11,2025-06-02,R06,3
EVT051992,RUN09708,M11,2025-06-02,R11,1
EVT051993,RUN09708,M11,2025-06-02,R09,1
EVT051994,RUN09708,M11,2025-06-02,R01,22
EVT051995,RUN09708,M11,2025-06-02,R12,9
EVT051996,RUN09709,M01,2025-06-02,R07,27
EVT051997,RUN09709,M01,2025-06-02,R04,120
EVT051998,RUN09710,M02,2025-06-02,R10,12
EVT051999,RUN09710,M02,2025-06-02,R08,42
EVT052000,RUN09710,M02,2025-06-02,R11,30
EVT052001,RUN09711,M03,2025-06-02,R04,53
EVT052002,RUN09711,M03,2025-06-02,R05,10
EVT052003,RUN09711,M03,2025-06-02,R14,1
EVT052004,RUN09711,M03,2025-06-02,R04,10
EVT052005,RUN09711,M03,2025-06-02,R02,81
EVT052006,RUN09712,M06,2025-06-02,R05,46
EVT052007,RUN09712,M06,2025-06-02,R02,17
EVT052008,RUN09712,M06,2025-06-02,R08,15
EVT052009,RUN09713,M07,2025-06-02,R08,6
EVT052010,RUN09713,M07,2025-06-02,R02,23
EVT052011,RUN09713,M07,2025-06-02,R14,20
EVT052012,RUN09713,M07,2025-06-02,R01,25
EVT052013,RUN09714,M09,2025-06-02,R03,5
EVT052014,RUN09714,M09,2025-06-02,R07,18
EVT052015,RUN09714,M09,2025-06-02,R05,11
EVT052016,RUN09714,M09,2025-06-02,R01,10
EVT052017,RUN09715,M10,2025-06-02,R02,3
EVT052018,RUN09715,M10,2025-06-02,R14,25
EVT052019,RUN09715,M10,2025-06-02,R05,59
EVT052020,RUN09716,M12,2025-06-02,R09,2
EVT052021,RUN09716,M12,2025-06-02,R03,7
EVT052022,RUN09716,M12,2025-06-02,R05,4
EVT052023,RUN09716,M12,2025-06-02,R02,108
EVT052024,RUN09716,M12,2025-06-02,R15,20
EVT052025,RUN09717,M01,2025-06-03,R04,160
EVT052026,RUN09718,M02,2025-06-03,R04,60
EVT052027,RUN09719,M04,2025-06-03,R02,101
EVT052028,RUN09720,M05,2025-06-03,R15,27
EVT052029,RUN09720,M05,2025-06-03,R06,21
EVT052030,RUN09720,M05,2025-06-03,R07,25
EVT052031,RUN09720,M05,2025-06-03,R07,56
EVT052032,RUN09721,M06,2025-06-03,R07,80
EVT052033,RUN09722,M07,2025-06-03,R02,98
EVT052034,RUN09723,M08,2025-06-03,R03,2
EVT052035,RUN09723,M08,2025-06-03,R14,14
EVT052036,RUN09723,M08,2025-06-03,R01,12
EVT052037,RUN09723,M08,2025-06-03,R01,76
EVT052038,RUN09723,M08,2025-06-03,R02,110
EVT052039,RUN09724,M09,2025-06-03,R06,8
EVT052040,RUN09724,M09,2025-06-03,R04,7
EVT052041,RUN09724,M09,2025-06-03,R03,1
EVT052042,RUN09724,M09,2025-06-03,R09,1
EVT052043,RUN09724,M09,2025-06-03,R05,2
EVT052044,RUN09724,M09,2025-06-03,R05,2
EVT052045,RUN09724,M09,2025-06-03,R06,6
EVT052046,RUN09724,M09,2025-06-03,R15,7
EVT052047,RUN09724,M09,2025-06-03,R07,14
EVT052048,RUN09724,M09,2025-06-03,R09,6
EVT052049,RUN09725,M10,2025-06-03,R03,40
EVT052050,RUN09725,M10,2025-06-03,R07,6
EVT052051,RUN09725,M10,2025-06-03,R11,14
EVT052052,RUN09726,M11,2025-06-03,R08,32
EVT052053,RUN09726,M11,2025-06-03,R04,16
EVT052054,RUN09727,M12,2025-06-03,R01,10
EVT052055,RUN09727,M12,2025-06-03,R09,3
EVT052056,RUN09727,M12,2025-06-03,R01,40
EVT052057,RUN09727,M12,2025-06-03,R09,3
EVT052058,RUN09727,M12,2025-06-03,R01,97
EVT052059,RUN09728,M01,2025-06-03,R14,8
EVT052060,RUN09728,M01,2025-06-03,R07,39
EVT052061,RUN09728,M01,2025-06-03,R05,8
EVT052062,RUN09728,M01,2025-06-03,R01,75
EVT052063,RUN09729,M03,2025-06-03,R14,1
EVT052064,RUN09729,M03,2025-06-03,R03,56
EVT052065,RUN09730,M04,2025-06-03,R03,31
EVT052066,RUN09730,M04,2025-06-03,R01,10
EVT052067,RUN09730,M04,2025-06-03,R15,20
EVT052068,RUN09730,M04,2025-06-03,R01,30
EVT052069,RUN09731,M05,2025-06-03,R14,26
EVT052070,RUN09731,M05,2025-06-03,R11,2
EVT052071,RUN09731,M05,2025-06-03,R04,131
EVT052072,RUN09732,M06,2025-06-03,R12,7
EVT052073,RUN09732,M06,2025-06-03,R12,13
EVT052074,RUN09732,M06,2025-06-03,R13,7
EVT052075,RUN09732,M06,2025-06-03,R06,2
EVT052076,RUN09732,M06,2025-06-03,R06,48
EVT052077,RUN09733,M07,2025-06-03,R12,3
EVT052078,RUN09733,M07,2025-06-03,R10,21
EVT052079,RUN09733,M07,2025-06-03,R02,140
EVT052080,RUN09734,M08,2025-06-03,R10,4
EVT052081,RUN09734,M08,2025-06-03,R08,4
EVT052082,RUN09734,M08,2025-06-03,R03,66
EVT052083,RUN09734,M08,2025-06-03,R05,47
EVT052084,RUN09735,M10,2025-06-03,R03,20
EVT052085,RUN09735,M10,2025-06-03,R01,5
EVT052086,RUN09735,M10,2025-06-03,R14,6
EVT052087,RUN09735,M10,2025-06-03,R09,2
EVT052088,RUN09735,M10,2025-06-03,R05,19
EVT052089,RUN09735,M10,2025-06-03,R02,14
EVT052090,RUN09735,M10,2025-06-03,R01,21
EVT052091,RUN09735,M10,2025-06-03,R05,30
EVT052092,RUN09736,M11,2025-06-03,R01,18
EVT052093,RUN09736,M11,2025-06-03,R05,60
EVT052094,RUN09737,M12,2025-06-03,R12,5
EVT052095,RUN09737,M12,2025-06-03,R05,50
EVT052096,RUN09737,M12,2025-06-03,R14,1
EVT052097,RUN09737,M12,2025-06-03,R14,7
EVT052098,RUN09737,M12,2025-06-03,R04,75
EVT052099,RUN09738,M01,2025-06-03,R01,41
EVT052100,RUN09738,M01,2025-06-03,R04,70
EVT052101,RUN09739,M02,2025-06-03,R02,84
EVT052102,RUN09740,M03,2025-06-03,R06,9
EVT052103,RUN09740,M03,2025-06-03,R08,4
EVT052104,RUN09740,M03,2025-06-03,R09,2
EVT052105,RUN09740,M03,2025-06-03,R03,9
EVT052106,RUN09740,M03,2025-06-03,R01,124
EVT052107,RUN09741,M04,2025-06-03,R14,1
EVT052108,RUN09741,M04,2025-06-03,R04,11
EVT052109,RUN09741,M04,2025-06-03,R03,24
EVT052110,RUN09741,M04,2025-06-03,R09,16
EVT052111,RUN09741,M04,2025-06-03,R09,3
EVT052112,RUN09741,M04,2025-06-03,R05,48
EVT052113,RUN09741,M04,2025-06-03,R07,27
EVT052114,RUN09742,M05,2025-06-03,R03,21
EVT052115,RUN09743,M06,2025-06-03,R06,39
EVT052116,RUN09743,M06,2025-06-03,R07,7
EVT052117,RUN09743,M06,2025-06-03,R01,5
EVT052118,RUN09743,M06,2025-06-03,R15,55
EVT052119,RUN09744,M07,2025-06-03,R15,1
EVT052120,RUN09744,M07,2025-06-03,R07,24
EVT052121,RUN09744,M07,2025-06-03,R13,19
EVT052122,RUN09745,M08,2025-06-03,R05,11
EVT052123,RUN09745,M08,2025-06-03,R14,6
EVT052124,RUN09745,M08,2025-06-03,R03,21
EVT052125,RUN09745,M08,2025-06-03,R01,21
EVT052126,RUN09745,M08,2025-06-03,R04,36
EVT052127,RUN09745,M08,2025-06-03,R01,70
EVT052128,RUN09746,M10,2025-06-03,R10,9
EVT052129,RUN09746,M10,2025-06-03,R08,6
EVT052130,RUN09746,M10,2025-06-03,R01,21
EVT052131,RUN09746,M10,2025-06-03,R04,109
EVT052132,RUN09747,M11,2025-06-03,R09,1
EVT052133,RUN09747,M11,2025-06-03,R05,1
EVT052134,RUN09747,M11,2025-06-03,R13,1
EVT052135,RUN09747,M11,2025-06-03,R10,4
EVT052136,RUN09747,M11,2025-06-03,R13,7
EVT052137,RUN09747,M11,2025-06-03,R14,2
EVT052138,RUN09747,M11,2025-06-03,R04,71
EVT052139,RUN09748,M12,2025-06-03,R04,15
EVT052140,RUN09748,M12,2025-06-03,R01,31
EVT052141,RUN09748,M12,2025-06-03,R14,12
EVT052142,RUN09748,M12,2025-06-03,R07,15
EVT052143,RUN09748,M12,2025-06-03,R15,4
EVT052144,RUN09748,M12,2025-06-03,R01,26
EVT052145,RUN09748,M12,2025-06-03,R07,26
EVT052146,RUN09749,M01,2025-06-04,R07,79
EVT052147,RUN09750,M04,2025-06-04,R04,18
EVT052148,RUN09750,M04,2025-06-04,R09,2
EVT052149,RUN09750,M04,2025-06-04,R09,4
EVT052150,RUN09750,M04,2025-06-04,R01,23
EVT052151,RUN09750,M04,2025-06-04,R06,6
EVT052152,RUN09750,M04,2025-06-04,R05,24
EVT052153,RUN09751,M05,2025-06-04,R05,1
EVT052154,RUN09751,M05,2025-06-04,R03,63
EVT052155,RUN09752,M06,2025-06-04,R01,23
EVT052156,RUN09752,M06,2025-06-04,R02,45
EVT052157,RUN09752,M06,2025-06-04,R06,15
EVT052158,RUN09753,M07,2025-06-04,R02,9
EVT052159,RUN09753,M07,2025-06-04,R14,8
EVT052160,RUN09753,M07,2025-06-04,R03,21
EVT052161,RUN09753,M07,2025-06-04,R01,11
EVT052162,RUN09753,M07,2025-06-04,R03,1
EVT052163,RUN09753,M07,2025-06-04,R06,5
EVT052164,RUN09753,M07,2025-06-04,R09,1
EVT052165,RUN09753,M07,2025-06-04,R05,21
EVT052166,RUN09753,M07,2025-06-04,R08,15
EVT052167,RUN09753,M07,2025-06-04,R04,51
EVT052168,RUN09754,M08,2025-06-04,R06,1
EVT052169,RUN09754,M08,2025-06-04,R01,9
EVT052170,RUN09754,M08,2025-06-04,R07,3
EVT052171,RUN09754,M08,2025-06-04,R04,105
EVT052172,RUN09755,M09,2025-06-04,R13,23
EVT052173,RUN09755,M09,2025-06-04,R04,66
EVT052174,RUN09756,M10,2025-06-04,R14,4
EVT052175,RUN09756,M10,2025-06-04,R14,3
EVT052176,RUN09756,M10,2025-06-04,R07,103
EVT052177,RUN09757,M12,2025-06-04,R02,74
EVT052178,RUN09757,M12,2025-06-04,R05,33
EVT052179,RUN09758,M01,2025-06-04,R04,44
EVT052180,RUN09759,M02,2025-06-04,R14,2
EVT052181,RUN09759,M02,2025-06-04,R05,13
EVT052182,RUN09759,M02,2025-06-04,R08,22
EVT052183,RUN09759,M02,2025-06-04,R09,1
EVT052184,RUN09759,M02,2025-06-04,R15,4
EVT052185,RUN09759,M02,2025-06-04,R01,1
EVT052186,RUN09759,M02,2025-06-04,R09,1
EVT052187,RUN09759,M02,2025-06-04,R09,2
EVT052188,RUN09759,M02,2025-06-04,R07,3
EVT052189,RUN09759,M02,2025-06-04,R07,163
EVT052190,RUN09760,M03,2025-06-04,R11,8
EVT052191,RUN09760,M03,2025-06-04,R01,18
EVT052192,RUN09760,M03,2025-06-04,R06,3
EVT052193,RUN09760,M03,2025-06-04,R12,11
EVT052194,RUN09760,M03,2025-06-04,R09,12
EVT052195,RUN09760,M03,2025-06-04,R03,32
EVT052196,RUN09761,M04,2025-06-04,R01,56
EVT052197,RUN09761,M04,2025-06-04,R04,5
EVT052198,RUN09761,M04,2025-06-04,R09,4
EVT052199,RUN09762,M05,2025-06-04,R07,38
EVT052200,RUN09762,M05,2025-06-04,R01,7
EVT052201,RUN09762,M05,2025-06-04,R08,17
EVT052202,RUN09763,M06,2025-06-04,R14,5
EVT052203,RUN09763,M06,2025-06-04,R09,2
EVT052204,RUN09763,M06,2025-06-04,R05,12
EVT052205,RUN09763,M06,2025-06-04,R06,20
EVT052206,RUN09763,M06,2025-06-04,R01,40
EVT052207,RUN09764,M07,2025-06-04,R06,29
EVT052208,RUN09764,M07,2025-06-04,R14,2
EVT052209,RUN09764,M07,2025-06-04,R07,8
EVT052210,RUN09764,M07,2025-06-04,R05,9
EVT052211,RUN09764,M07,2025-06-04,R08,7
EVT052212,RUN09764,M07,2025-06-04,R03,7
EVT052213,RUN09764,M07,2025-06-04,R11,7
EVT052214,RUN09764,M07,2025-06-04,R03,3
EVT052215,RUN09764,M07,2025-06-04,R04,42
EVT052216,RUN09765,M08,2025-06-04,R09,1
EVT052217,RUN09765,M08,2025-06-04,R07,31
EVT052218,RUN09765,M08,2025-06-04,R08,1
EVT052219,RUN09765,M08,2025-06-04,R06,8
EVT052220,RUN09765,M08,2025-06-04,R14,6
EVT052221,RUN09765,M08,2025-06-04,R09,1
EVT052222,RUN09765,M08,2025-06-04,R11,25
EVT052223,RUN09765,M08,2025-06-04,R07,15
EVT052224,RUN09765,M08,2025-06-04,R03,19
EVT052225,RUN09765,M08,2025-06-04,R09,3
EVT052226,RUN09765,M08,2025-06-04,R11,8
EVT052227,RUN09766,M10,2025-06-04,R09,2
EVT052228,RUN09766,M10,2025-06-04,R01,7
EVT052229,RUN09766,M10,2025-06-04,R09,8
EVT052230,RUN09766,M10,2025-06-04,R10,7
EVT052231,RUN09766,M10,2025-06-04,R12,28
EVT052232,RUN09766,M10,2025-06-04,R09,1
EVT052233,RUN09766,M10,2025-06-04,R08,8
EVT052234,RUN09766,M10,2025-06-04,R14,9
EVT052235,RUN09766,M10,2025-06-04,R01,10
EVT052236,RUN09766,M10,2025-06-04,R09,7
EVT052237,RUN09766,M10,2025-06-04,R09,1
EVT052238,RUN09766,M10,2025-06-04,R03,24
EVT052239,RUN09767,M11,2025-06-04,R12,27
EVT052240,RUN09767,M11,2025-06-04,R05,1
EVT052241,RUN09767,M11,2025-06-04,R12,26
EVT052242,RUN09768,M12,2025-06-04,R05,64
EVT052243,RUN09768,M12,2025-06-04,R05,15
EVT052244,RUN09768,M12,2025-06-04,R09,1
EVT052245,RUN09768,M12,2025-06-04,R09,1
EVT052246,RUN09768,M12,2025-06-04,R12,4
EVT052247,RUN09768,M12,2025-06-04,R09,1
EVT052248,RUN09768,M12,2025-06-04,R07,6
EVT052249,RUN09768,M12,2025-06-04,R06,12
EVT052250,RUN09768,M12,2025-06-04,R02,23
EVT052251,RUN09768,M12,2025-06-04,R15,20
EVT052252,RUN09769,M01,2025-06-04,R01,91
EVT052253,RUN09770,M02,2025-06-04,R13,26
EVT052254,RUN09770,M02,2025-06-04,R02,47
EVT052255,RUN09770,M02,2025-06-04,R05,14
EVT052256,RUN09770,M02,2025-06-04,R12,4
EVT052257,RUN09770,M02,2025-06-04,R05,18
EVT052258,RUN09771,M03,2025-06-04,R14,6
EVT052259,RUN09771,M03,2025-06-04,R07,22
EVT052260,RUN09771,M03,2025-06-04,R09,1
EVT052261,RUN09771,M03,2025-06-04,R09,2
EVT052262,RUN09771,M03,2025-06-04,R05,27
EVT052263,RUN09771,M03,2025-06-04,R03,44
EVT052264,RUN09772,M04,2025-06-04,R02,216
EVT052265,RUN09773,M05,2025-06-04,R12,1
EVT052266,RUN09773,M05,2025-06-04,R10,11
EVT052267,RUN09773,M05,2025-06-04,R05,8
EVT052268,RUN09773,M05,2025-06-04,R07,1
EVT052269,RUN09773,M05,2025-06-04,R04,41
EVT052270,RUN09774,M06,2025-06-04,R01,11
EVT052271,RUN09774,M06,2025-06-04,R03,15
EVT052272,RUN09774,M06,2025-06-04,R05,14
EVT052273,RUN09774,M06,2025-06-04,R14,1
EVT052274,RUN09774,M06,2025-06-04,R09,3
EVT052275,RUN09774,M06,2025-06-04,R14,1
EVT052276,RUN09774,M06,2025-06-04,R09,19
EVT052277,RUN09774,M06,2025-06-04,R09,1
EVT052278,RUN09774,M06,2025-06-04,R04,87
EVT052279,RUN09775,M07,2025-06-04,R13,64
EVT052280,RUN09775,M07,2025-06-04,R14,1
EVT052281,RUN09775,M07,2025-06-04,R05,1
EVT052282,RUN09776,M08,2025-06-04,R01,11
EVT052283,RUN09776,M08,2025-06-04,R12,5
